,Precio mercado SPOT Diario,Demanda programada PBF total,Generación programada PBF Turbinación bombeo,Generación programada PBF Solar térmica,Generación programada PBF Solar fotovoltaica,Generación programada PBF Saldo Portugal,Generación programada PBF Saldo Marruecos,Generación programada PBF Saldo Francia,Generación programada PBF Saldo Andorra,Generación programada PBF Residuos,Generación programada PBF Biogás,Generación programada PBF Biomasa,Generación programada PBF Carbón,Generación programada PBF Ciclo combinado,Generación programada PBF Cogeneración,Generación programada PBF Consumo bombeo,Generación programada PBF Enlace Baleares,Generación programada PBF Eólica,Generación programada PBF Nuclear,Generación programada PBF Hidráulica UGH,Generación programada PBF Hidráulica no UGH,Generación programada PBF Otros,Índice de llenado medio semanal de almacenamiento hidráulico
2020-12-24 17:00:00+00:00,48.28,28248.3,1283.9,18.7,94.9,-180.7,0.0,3081.4,-20.0,389.8,95.3,488.7,0.0,130.0,2604.4,0.0,-266.0,7640.7,7103.9,4768.9,1014.4,-3.637978807091713e-12,9330110.57142857
2020-12-24 18:00:00+00:00,47.34,28546.1,825.4,0.8,54.6,-321.0,0.0,3468.0,-20.0,388.4,96.9,487.4,0.0,130.0,2603.2,0.0,-266.0,8489.6,7102.9,4493.6,1012.3,3.637978807091713e-12,9331208.5
2020-12-24 19:00:00+00:00,46.62,27559.6,625.0,0.3,37.9,-683.7,0.0,3468.0,-19.0,387.5,97.6,487.6,0.0,130.0,2601.8,0.0,-266.0,8898.8,7103.9,3686.2,1003.7,0.0,9332306.42857143
2020-12-24 20:00:00+00:00,40.0,25855.0,6.5,0.2,3.7,-1025.4,0.0,3468.0,-13.0,382.2,97.3,488.6,0.0,130.0,2588.1,0.0,-204.0,9572.2,7102.9,2275.6,982.1,0.0,9333404.357142856
2020-12-24 21:00:00+00:00,33.32,23695.4,0.0,0.2,3.7,-1445.9,0.0,2051.1,-5.0,374.6,97.3,488.3,0.0,130.0,2575.1,-624.0,-179.0,10253.5,7103.9,1894.6,977.0,3.637978807091713e-12,9334502.285714285
2020-12-24 22:00:00+00:00,29.98,22208.2,0.0,0.0,3.7,-1432.4,0.0,2052.5,-19.0,374.9,97.9,487.4,0.0,130.0,2555.5,-2564.7,-153.0,10803.8,7103.9,1842.1,925.6,3.637978807091713e-12,9335600.214285715
2020-12-24 23:00:00+00:00,29.9,21102.8,78.0,0.1,3.7,52.3,0.0,-2270.0,-43.0,374.5,91.2,507.3,252.0,130.0,2242.8,-1665.2,-102.0,10991.7,7105.3,2336.9,1013.4,3.7999999999956344,9336698.142857144
2020-12-25 00:00:00+00:00,22.61,20020.2,78.0,0.1,3.7,-763.3,0.0,-1806.6,-39.0,373.9,89.6,506.8,251.0,130.0,2186.4,-2581.0,-102.0,11309.7,7105.3,2267.0,1006.8,3.7999999999992724,9337796.07142857
2020-12-25 01:00:00+00:00,16.0,18851.7,78.0,0.1,3.7,-924.3,0.0,-2388.2,-37.0,373.6,90.1,506.5,180.0,130.0,2154.3,-2702.0,-102.0,11470.4,7105.3,1926.4,983.0,3.7999999999992724,9338894.0
2020-12-25 02:00:00+00:00,12.57,17818.1,78.0,0.1,3.7,-786.2,0.0,-2665.7,-35.0,374.3,91.6,506.7,0.0,130.0,2166.1,-2989.0,-102.0,11137.8,7105.3,1863.4,935.2,3.7999999999956344,9339991.92857143
2020-12-25 03:00:00+00:00,8.0,17343.1,78.0,0.1,3.7,-748.9,0.0,-2911.6,-34.0,374.1,92.2,504.4,0.0,130.0,2138.2,-3126.9,-102.0,11043.5,7106.2,1859.5,932.8,3.7999999999992724,9341089.857142856
2020-12-25 04:00:00+00:00,8.0,17322.1,78.0,0.2,3.7,-593.8,0.0,-3047.9,-34.0,374.6,89.6,504.4,0.0,130.0,2145.9,-3151.0,-102.0,11022.5,7106.3,1861.5,930.3,3.7999999999992724,9342187.785714285
2020-12-25 05:00:00+00:00,11.1,17537.0,78.0,0.1,4.2,-373.0,0.0,-3365.1,-35.0,375.3,90.6,507.4,0.0,130.0,2142.3,-2992.4,-102.0,11169.1,7107.2,1864.2,932.3,3.7999999999992724,9343285.714285715
2020-12-25 06:00:00+00:00,12.84,18056.8,78.0,0.0,8.0,-240.0,0.0,-3258.9,-38.0,374.7,90.3,507.0,0.0,130.0,2151.0,-3266.0,-102.0,11305.1,7107.2,2206.4,1000.2,3.7999999999956344,9344383.642857144
2020-12-25 07:00:00+00:00,13.0,18393.5,78.0,0.1,147.0,-114.3,0.0,-3422.0,-40.0,381.1,92.7,507.7,0.0,130.0,2163.0,-3203.3,-102.0,11510.6,7107.2,2154.6,999.3,3.8000000000029104,9345481.57142857
2020-12-25 08:00:00+00:00,14.0,20178.7,78.0,0.4,1171.8,-61.7,0.0,-3422.0,-45.0,380.5,94.1,507.1,0.0,130.0,2186.8,-3063.0,-128.0,12006.6,7106.3,2225.3,1007.7,3.7999999999992724,9346579.5
2020-12-25 09:00:00+00:00,14.0,22279.2,78.0,17.3,2692.6,-319.5,0.0,-3422.0,-50.0,380.3,93.2,507.2,0.0,130.0,2191.6,-3063.0,-179.0,12846.2,7107.2,2246.8,1018.5,3.7999999999992724,9347677.42857143
2020-12-25 10:00:00+00:00,11.21,23909.5,78.0,188.2,3807.2,-615.0,0.0,-3237.0,-54.0,380.6,93.2,506.2,0.0,130.0,2167.7,-3197.0,-179.0,13558.7,7105.3,2163.4,1009.2,3.7999999999992724,9348775.357142856
2020-12-25 11:00:00+00:00,8.99,24444.9,78.0,359.5,4314.4,-957.5,0.0,-3237.0,-55.0,379.3,93.2,504.0,0.0,130.0,2113.1,-3464.1,-204.0,14248.5,7104.3,2026.4,1008.0,3.7999999999992724,9349873.285714285
2020-12-25 12:00:00+00:00,7.99,24721.1,78.0,432.7,4453.6,-1086.1,0.0,-3237.0,-56.0,379.5,81.7,504.8,0.0,130.0,2109.4,-3609.2,-204.0,14698.3,7104.3,1934.8,1002.5,3.7999999999992724,9350971.214285715
2020-12-25 13:00:00+00:00,2.3,24022.2,78.0,508.9,4204.5,-1195.9,0.0,-2960.0,-54.0,373.9,82.0,490.2,0.0,130.0,2108.5,-3745.2,-179.0,14173.5,7104.3,1903.0,995.7,3.7999999999992724,9352069.142857144
2020-12-25 14:00:00+00:00,1.95,22207.3,78.0,630.9,3632.2,-1145.6,0.0,-2960.0,-50.0,364.4,81.1,483.2,0.0,130.0,2112.5,-3826.0,-153.0,12856.7,7103.3,1874.5,991.3,3.7999999999992724,9353167.07142857
2020-12-25 15:00:00+00:00,1.95,21604.4,78.0,609.5,2238.1,-1204.7,0.0,-2960.0,-48.0,364.4,81.8,474.2,0.0,130.0,2116.3,-3826.0,-153.0,13669.3,7103.3,1934.5,992.9,3.7999999999992724,9354265.0
2020-12-25 16:00:00+00:00,6.1,22103.4,78.0,309.4,573.7,-922.0,0.0,-2960.0,-50.0,379.7,82.5,487.0,0.0,130.0,2125.6,-3630.8,-179.0,14511.7,7105.3,3051.1,1007.4,3.8000000000029104,9355362.92857143
2020-12-25 17:00:00+00:00,25.29,24217.5,78.0,65.5,180.2,-185.8,0.0,-2960.0,-54.0,382.5,96.3,489.8,0.0,130.0,2283.3,-2403.0,-204.0,14822.9,7104.3,3349.1,1038.6,3.8000000000029104,9356460.857142856
2020-12-25 18:00:00+00:00,29.7,25265.9,78.0,0.9,121.7,526.0,0.0,-3052.0,-57.0,382.3,95.9,488.6,0.0,130.0,2304.2,-1623.4,-235.0,14577.3,7104.3,3383.3,1037.0,3.8000000000029104,9357558.785714285
2020-12-25 19:00:00+00:00,32.05,26197.6,158.0,0.3,71.6,778.7,0.0,-3052.0,-57.0,382.7,96.0,488.9,0.0,130.0,2311.0,-846.0,-235.0,14298.5,7105.3,3521.7,1041.1,3.7999999999992724,9358656.714285715
2020-12-25 20:00:00+00:00,32.9,26056.4,158.0,0.1,71.5,885.0,0.0,-3052.0,-55.0,383.2,95.4,489.9,0.0,130.0,2341.7,-600.4,-235.0,13852.3,7104.3,3437.5,1046.1,3.8000000000029104,9359754.642857144
2020-12-25 21:00:00+00:00,32.71,25252.0,78.0,0.0,71.7,1046.3,0.0,-3052.0,-50.0,383.5,95.1,490.3,0.0,130.0,2338.4,-708.0,-204.0,13273.1,7105.3,3209.5,1041.0,3.7999999999992724,9360852.57142857
2020-12-25 22:00:00+00:00,29.7,22888.4,78.0,0.0,3.7,780.6,0.0,-3052.0,-46.0,383.4,104.7,489.3,0.0,130.0,2356.6,-1870.4,-153.0,12752.9,7105.3,2792.2,1029.3,3.8000000000029104,9361950.5
2020-12-25 23:00:00+00:00,36.0,22892.0,78.0,0.0,3.7,752.1,0.0,-3515.0,-43.0,380.4,90.4,477.0,252.0,130.0,2342.8,0.0,-128.0,12227.0,7108.8,1753.2,978.8,3.7999999999992724,9363048.42857143
2020-12-26 00:00:00+00:00,30.25,20795.2,78.0,0.0,3.7,-347.7,0.0,-3179.5,-39.0,379.8,87.6,476.6,251.0,130.0,2295.4,-984.0,-102.0,11959.3,7106.9,1709.4,965.9,3.7999999999992724,9364146.357142856
2020-12-26 01:00:00+00:00,26.21,19578.6,0.0,0.0,5.6,-657.8,0.0,-3515.0,-36.0,379.7,88.2,476.3,180.0,130.0,2303.8,-1269.0,-102.0,11945.8,7108.8,1571.3,965.1,3.8000000000029104,9365244.285714285
2020-12-26 02:00:00+00:00,20.0,18779.6,0.0,0.0,5.9,-894.1,0.0,-2958.5,-35.0,378.2,88.1,476.5,0.0,130.0,2296.6,-2231.0,-102.0,12015.7,7107.9,1535.5,962.0,3.7999999999956344,9366342.214285715
2020-12-26 03:00:00+00:00,17.22,18587.0,0.0,0.0,5.9,-1025.0,0.0,-2594.0,-35.0,376.4,87.8,476.3,0.0,130.0,2293.1,-2716.0,-102.0,12094.0,7107.9,1533.6,950.2,3.7999999999992724,9367440.142857144
2020-12-26 04:00:00+00:00,17.42,18797.7,0.0,0.0,7.1,-1162.8,0.0,-2416.3,-36.0,381.5,87.2,476.3,0.0,130.0,2348.9,-2714.0,-102.0,12191.0,7109.8,1535.2,958.0,3.7999999999992724,9368538.07142857
2020-12-26 05:00:00+00:00,17.92,19729.1,78.0,0.0,10.3,-1306.1,0.0,-1584.1,-38.0,381.7,87.1,482.3,0.0,130.0,2436.8,-2648.0,-102.0,12173.4,7109.8,1552.9,961.2,3.7999999999956344,9369636.0
2020-12-26 06:00:00+00:00,21.8,21208.8,78.0,0.0,15.0,-1383.7,0.0,-1355.2,-42.0,382.4,86.3,484.7,0.0,130.0,2593.1,-1678.5,-102.0,12066.2,7109.8,1827.7,993.2,3.7999999999956344,9370733.92857143
2020-12-26 07:00:00+00:00,28.25,22578.8,78.0,3.1,176.2,-558.4,0.0,-1929.7,-43.0,381.2,87.5,486.5,0.0,130.0,2739.3,-984.0,-128.0,11935.1,7109.8,2091.9,999.5,3.7999999999956344,9371831.857142856
2020-12-26 08:00:00+00:00,32.9,25221.5,78.0,16.3,1626.1,40.7,0.0,-1607.4,-50.0,380.7,88.9,486.2,0.0,130.0,2805.6,-606.1,-179.0,11552.7,7108.9,2327.9,1018.2,3.7999999999992724,9372929.785714285
2020-12-26 09:00:00+00:00,36.12,27016.5,78.0,170.1,3616.9,-249.2,0.0,-2645.7,-56.0,381.5,88.6,486.4,0.0,130.0,2810.9,0.0,-204.0,11164.7,7109.8,3111.3,1019.4,3.7999999999992724,9374027.714285715
2020-12-26 10:00:00+00:00,33.98,27711.6,78.0,636.5,4800.6,-836.8,0.0,-2373.7,-57.0,381.9,88.2,487.2,0.0,130.0,2861.3,-360.0,-235.0,10926.5,7107.9,3057.8,1014.4,3.7999999999992724,9375125.642857144
2020-12-26 11:00:00+00:00,33.5,27566.1,78.0,843.7,5309.5,-1280.5,0.0,-2314.8,-57.0,383.6,88.4,487.0,0.0,130.0,2869.9,-492.2,-235.0,10806.4,7106.9,2833.5,1004.9,3.7999999999956344,9376223.57142857
2020-12-26 12:00:00+00:00,32.39,28064.3,78.0,859.7,5421.2,-2121.2,0.0,-221.6,-58.0,383.9,88.7,487.9,0.0,130.0,2845.0,-846.0,-235.0,10535.9,7107.9,2604.0,1000.1,3.7999999999992724,9377321.5
2020-12-26 13:00:00+00:00,29.39,27941.3,78.0,928.1,5209.4,-2956.2,0.0,1362.3,-56.0,383.7,89.5,487.9,0.0,130.0,2840.0,-984.0,-204.0,10215.0,7106.9,2306.0,1000.9,3.7999999999992724,9378419.42857143
2020-12-26 14:00:00+00:00,27.79,26759.5,78.0,1132.8,4434.0,-3262.1,0.0,1536.2,-54.0,381.7,89.6,488.1,0.0,130.0,2786.2,-984.0,-204.0,9846.9,7105.9,2252.4,998.0,3.7999999999956344,9379517.357142856
2020-12-26 15:00:00+00:00,32.41,25884.1,78.0,1153.3,2800.0,-2490.4,0.0,1415.6,-52.0,384.9,89.7,487.9,0.0,130.0,2847.0,-708.0,-204.0,9465.7,7105.9,2374.1,1002.6,3.8000000000029104,9380615.285714285
2020-12-26 16:00:00+00:00,40.05,26072.6,638.0,705.0,858.8,-1605.8,0.0,1479.1,-53.0,386.7,91.8,486.9,0.0,130.0,2928.2,0.0,-235.0,9055.5,7108.8,3070.4,1023.4,3.7999999999956344,9381713.214285715
2020-12-26 17:00:00+00:00,43.87,27727.5,1350.9,77.6,22.6,-700.1,0.0,2251.3,-56.0,385.9,91.9,487.4,0.0,130.0,2934.8,0.0,-266.0,8821.6,7106.9,4042.8,1042.1,3.7999999999992724,9382811.142857144
2020-12-26 18:00:00+00:00,45.05,28370.8,1438.0,7.1,9.4,-791.8,0.0,3376.0,-57.0,376.5,92.6,486.6,0.0,130.0,2931.6,0.0,-266.0,8268.6,7107.9,4216.4,1041.1,3.7999999999992724,9383909.07142857
2020-12-26 19:00:00+00:00,47.7,28878.3,1438.0,6.4,7.8,-555.1,0.0,3376.0,-58.0,376.5,93.6,486.7,0.0,130.0,2934.2,0.0,-266.0,7815.2,7107.9,4944.3,1037.0,3.8000000000029104,9385007.0
2020-12-26 20:00:00+00:00,48.7,29040.0,1568.0,6.3,5.6,-324.4,0.0,3376.0,-55.0,376.8,91.8,487.8,0.0,412.2,2935.2,0.0,-266.0,7374.4,7106.9,4906.4,1034.2,3.7999999999992724,9386104.92857143
2020-12-26 21:00:00+00:00,47.02,28139.6,1438.0,6.2,3.7,-353.0,0.0,3376.0,-50.0,377.0,91.7,488.2,0.0,130.0,2935.5,0.0,-235.0,7071.1,7108.8,4715.5,1032.1,3.7999999999992724,9387202.857142856
2020-12-26 22:00:00+00:00,42.8,25698.4,1194.8,6.2,120.4,-984.3,0.0,3376.0,-45.0,377.2,91.2,487.1,0.0,130.0,2937.1,0.0,-179.0,6802.8,7107.9,3247.8,1024.4,3.7999999999992724,9388300.785714285
2020-12-26 23:00:00+00:00,38.68,23774.0,78.0,10.0,3.7,-1309.3,0.0,2636.0,-44.0,383.6,95.8,478.7,252.0,100.0,2879.9,0.0,-102.0,7096.2,7107.2,3116.6,987.9,3.7000000000007276,9389398.714285715
2020-12-27 00:00:00+00:00,32.4,21682.6,78.0,10.1,3.7,-2314.7,0.0,2636.0,-40.0,383.8,89.0,478.2,251.0,100.0,2799.6,-816.3,-102.0,6972.7,7106.2,3078.7,964.9,3.6999999999970896,9390496.642857144
2020-12-27 01:00:00+00:00,27.97,20386.2,78.0,10.1,3.7,-2899.4,0.0,2636.0,-37.0,382.3,89.5,478.0,180.0,100.0,2785.9,-1291.0,-102.0,7019.8,7107.2,2891.7,949.7,3.6999999999970896,9391594.57142857
2020-12-27 02:00:00+00:00,24.5,19548.1,78.0,10.1,3.7,-2970.0,0.0,2636.0,-35.0,382.9,88.6,478.2,0.0,100.0,2786.4,-1930.8,-102.0,7269.6,7106.2,2699.2,943.3,3.6999999999970896,9392692.5
2020-12-27 03:00:00+00:00,22.8,19244.0,78.0,10.1,3.7,-2520.0,0.0,2728.0,-34.0,383.6,88.4,478.0,0.0,100.0,2775.9,-2497.3,-102.0,7669.8,7107.2,2030.7,940.2,3.6999999999970896,9393790.42857143
2020-12-27 04:00:00+00:00,20.0,19411.2,78.0,10.1,3.7,-2520.0,0.0,2728.0,-20.0,383.7,88.4,477.9,0.0,100.0,2776.8,-2579.0,-102.0,8134.9,7108.2,1797.2,941.6,3.7000000000007276,9394888.357142856
2020-12-27 05:00:00+00:00,22.8,19731.0,78.0,10.1,4.2,-2520.0,0.0,2728.0,-22.0,384.0,88.7,478.9,0.0,100.0,2779.7,-2563.9,-102.0,8577.4,7109.1,1655.0,942.1,3.7000000000007276,9395986.285714285
2020-12-27 06:00:00+00:00,14.98,20819.7,78.0,10.0,8.2,-2070.0,0.0,2728.0,-25.0,382.7,88.9,478.3,0.0,100.0,2687.6,-2579.0,-102.0,9040.6,7109.1,1927.3,953.3,3.7000000000007276,9397084.214285715
2020-12-27 07:00:00+00:00,14.1,21748.6,78.0,10.2,156.5,-2070.0,0.0,2728.0,-29.0,381.9,91.4,479.1,0.0,100.0,2695.1,-2580.8,-128.0,9584.4,7108.2,2180.6,959.3,3.7000000000007276,9398182.142857144
2020-12-27 08:00:00+00:00,24.5,23808.9,78.0,24.4,1545.9,-2070.0,0.0,1787.5,-36.0,381.8,93.0,478.7,0.0,100.0,2795.2,-1667.3,-179.0,10164.8,7107.2,2217.3,983.7,3.7000000000007276,9399280.07142857
2020-12-27 09:00:00+00:00,28.12,25874.6,78.0,131.1,3420.2,-1452.1,0.0,-638.9,-29.0,382.9,92.8,478.7,0.0,100.0,2802.0,-984.0,-204.0,10581.9,7109.1,3006.0,996.2,3.7000000000007276,9400378.0
2020-12-27 10:00:00+00:00,25.47,26854.0,78.0,581.7,4509.7,-2070.0,0.0,-981.9,-33.0,383.2,92.6,477.9,0.0,100.0,2793.8,-1071.0,-204.0,11044.7,7106.2,3054.4,988.0,3.6999999999970896,9401475.92857143
2020-12-27 11:00:00+00:00,27.97,26902.2,0.0,900.0,4982.1,-1888.6,0.0,-2656.1,-34.0,387.4,92.6,477.7,0.0,100.0,2790.1,-1071.0,-235.0,11980.9,7106.2,2980.5,985.7,3.7000000000007276,9402573.857142856
2020-12-27 12:00:00+00:00,24.46,27587.7,0.0,927.2,5068.4,-2185.6,0.0,-1725.6,-34.0,390.6,92.6,478.6,0.0,100.0,2790.0,-1861.0,-235.0,12840.3,7105.2,2847.8,984.5,3.7000000000007276,9403671.785714285
2020-12-27 13:00:00+00:00,21.15,27842.9,0.0,982.7,4811.5,-2058.5,0.0,-897.6,-31.0,388.6,92.7,478.7,0.0,100.0,2779.8,-2358.0,-204.0,13537.0,7106.2,2130.9,980.2,3.6999999999970896,9404769.714285715
2020-12-27 14:00:00+00:00,20.57,26377.0,0.0,1178.3,4061.1,-1674.7,0.0,-2759.0,-29.0,387.9,92.4,478.8,0.0,100.0,2777.1,-2358.0,-204.0,14110.6,7105.2,2127.9,978.7,3.6999999999970896,9405867.642857144
2020-12-27 15:00:00+00:00,21.58,25558.9,0.0,1220.3,2489.7,-1319.7,0.0,-3006.0,-56.0,388.1,92.0,478.6,0.0,100.0,2779.3,-2358.0,-204.0,14732.4,7104.2,2135.9,978.4,3.6999999999970896,9406965.57142857
2020-12-27 16:00:00+00:00,25.1,25961.7,0.0,731.0,662.6,-1130.1,0.0,-3006.0,-58.0,393.7,92.9,477.7,0.0,100.0,2814.0,-1088.7,-235.0,15509.8,7106.2,2597.4,990.5,3.7000000000007276,9408063.5
2020-12-27 17:00:00+00:00,34.1,28094.9,0.0,83.5,18.5,176.9,0.0,-3006.0,-62.0,391.2,93.5,478.1,0.0,100.0,2877.6,-210.0,-266.0,15913.1,7106.2,3380.6,1016.0,3.7000000000007276,9409161.42857143
2020-12-27 18:00:00+00:00,37.05,29045.8,158.0,17.4,3.9,351.4,0.0,-3006.0,-66.0,390.9,93.8,477.5,0.0,100.0,2882.0,0.0,-266.0,16323.7,7106.2,3456.7,1018.6,3.6999999999970896,9410259.357142856
2020-12-27 19:00:00+00:00,37.13,29979.6,158.0,16.4,3.8,367.3,0.0,-2521.0,-67.0,389.0,94.4,477.4,0.0,100.0,2885.4,0.0,-266.0,16812.0,7106.2,3408.8,1011.2,3.6999999999970896,9411357.285714285
2020-12-27 20:00:00+00:00,33.5,30193.3,78.0,16.2,3.7,-272.0,0.0,-724.8,-63.0,384.8,93.1,478.5,0.0,100.0,2892.2,-462.4,-266.0,17104.1,7106.2,2716.2,1004.8,3.7000000000007276,9412455.214285715
2020-12-27 21:00:00+00:00,33.27,28610.8,78.0,16.1,7.6,59.2,0.0,-2600.3,-57.0,385.7,93.1,478.8,0.0,100.0,2906.6,-570.0,-266.0,17481.6,7107.2,2388.5,998.0,3.7000000000007276,9413553.142857144
2020-12-27 22:00:00+00:00,23.92,26003.7,78.0,16.1,13.5,-1221.5,0.0,-2369.4,-52.0,381.7,92.5,477.8,0.0,100.0,2864.8,-1774.0,-179.0,17482.2,7107.2,2001.3,980.8,3.7000000000007276,9414651.07142857
2020-12-27 23:00:00+00:00,14.0,23145.1,0.0,16.0,14.5,-1606.2,0.0,-3607.0,-45.0,381.5,91.1,428.6,252.0,100.0,2767.1,-2612.0,-102.0,17484.3,7092.4,1550.1,935.9,3.7999999999992724,9415749.0
2020-12-28 00:00:00+00:00,1.95,21284.6,0.0,16.1,9.6,-1689.3,0.0,-3607.0,-41.0,373.4,75.4,408.7,251.0,0.0,2635.6,-3536.0,-102.0,17007.9,7093.1,1468.3,917.0,3.7999999999992724,9415569.13095238
2020-12-28 01:00:00+00:00,1.95,20152.2,0.0,7.1,3.7,-1473.8,0.0,-3607.0,-38.0,373.0,75.9,408.5,180.0,0.0,2638.8,-3536.0,-102.0,15792.6,7094.1,1416.9,914.6,3.7999999999992724,9415389.261904761
2020-12-28 02:00:00+00:00,1.95,19560.3,0.0,0.1,3.7,-1232.4,0.0,-3515.0,-37.0,374.0,75.8,408.7,0.0,0.0,2642.6,-3536.0,-102.0,15055.0,7094.1,1411.5,913.4,3.7999999999992724,9415209.392857144
2020-12-28 03:00:00+00:00,1.95,19542.3,0.0,0.1,3.7,-1069.1,0.0,-3515.0,-36.0,374.2,75.5,408.4,0.0,0.0,2643.2,-3536.0,-102.0,14903.9,7093.1,1384.9,909.6,3.7999999999992724,9415029.523809524
2020-12-28 04:00:00+00:00,1.95,20255.8,0.0,0.1,3.7,-1007.8,0.0,-3515.0,-37.0,374.5,74.8,407.3,0.0,0.0,2644.2,-3536.0,-102.0,15553.8,7093.1,1386.5,911.8,3.8000000000029104,9414849.654761905
2020-12-28 05:00:00+00:00,11.62,22430.6,0.0,0.1,4.2,-800.6,0.0,-3515.0,-42.0,383.2,87.3,428.8,0.0,100.0,2739.8,-3230.0,-128.0,16927.7,7094.1,1450.7,926.5,3.7999999999992724,9414669.785714285
2020-12-28 06:00:00+00:00,12.6,26034.0,0.0,0.1,8.3,-905.6,0.0,-1400.0,-50.0,381.2,87.1,430.4,0.0,100.0,2881.6,-2863.3,-179.0,17041.9,7095.1,2448.6,953.8,3.7999999999992724,9414489.916666666
2020-12-28 07:00:00+00:00,16.22,28497.7,0.0,0.1,81.1,-381.6,0.0,-1400.0,-29.0,380.5,88.4,430.9,0.0,100.0,3027.3,-2577.0,-204.0,17705.8,7093.1,3210.7,967.6,3.8000000000029104,9414310.047619049
2020-12-28 08:00:00+00:00,26.1,30518.8,0.0,0.6,764.2,2.7,0.0,-1400.0,-36.0,379.6,89.1,430.9,0.0,100.0,3094.7,-2035.3,-266.0,18047.0,7092.1,3229.1,1022.3,3.8000000000029104,9414130.17857143
2020-12-28 09:00:00+00:00,26.13,31659.2,0.0,16.1,1901.4,-419.2,0.0,-1400.0,-23.0,379.8,88.9,431.0,0.0,100.0,3118.9,-1857.9,-266.0,18261.0,7093.1,3204.4,1026.9,3.7999999999992724,9413950.30952381
2020-12-28 10:00:00+00:00,18.57,31816.7,0.0,71.6,2775.2,-1208.9,0.0,-1200.0,-23.0,379.3,88.8,430.2,0.0,100.0,3118.0,-2358.0,-266.0,18708.4,7091.4,3098.6,1007.3,3.8000000000029104,9413770.44047619
2020-12-28 11:00:00+00:00,16.22,31511.4,0.0,135.7,3250.1,-1688.4,0.0,-1200.0,-23.0,379.2,90.7,430.8,0.0,100.0,3083.8,-2356.0,-266.0,19243.4,7091.4,2232.3,1003.6,3.7999999999992724,9413590.57142857
2020-12-28 12:00:00+00:00,14.07,31666.6,0.0,224.3,3423.3,-1985.7,0.0,-1200.0,-69.0,379.7,91.0,431.0,0.0,100.0,3077.0,-2356.0,-266.0,19594.9,7091.4,2128.9,998.0,3.7999999999956344,9413410.702380951
2020-12-28 13:00:00+00:00,14.0,31182.1,0.0,246.7,3293.5,-2173.4,0.0,-1200.0,-67.0,380.1,91.5,457.7,0.0,100.0,3079.2,-2389.0,-235.0,19484.6,7090.4,2023.9,995.1,3.8000000000029104,9413230.833333334
2020-12-28 14:00:00+00:00,14.07,30243.5,0.0,292.4,2812.1,-2047.4,0.0,-1550.0,-66.0,379.5,91.6,457.7,0.0,100.0,3078.5,-2356.0,-235.0,19177.2,7089.4,2021.0,994.7,3.7999999999992724,9413050.964285715
2020-12-28 15:00:00+00:00,16.22,29830.3,78.0,305.6,1654.6,-1609.5,0.0,-1550.0,-64.0,379.6,91.6,457.5,0.0,100.0,3087.6,-2356.0,-235.0,18636.9,7089.4,2757.0,1003.2,3.7999999999956344,9412871.095238095
2020-12-28 16:00:00+00:00,32.4,30059.3,78.0,157.7,431.6,-553.2,0.0,-2960.0,-66.0,388.9,93.2,456.6,0.0,100.0,3198.2,-780.9,-266.0,18274.1,7091.4,3376.2,1035.7,3.7999999999992724,9412691.226190476
2020-12-28 17:00:00+00:00,38.3,31709.7,198.0,17.3,16.2,640.7,0.0,-2960.0,-22.0,389.2,93.2,457.2,0.0,100.0,3233.3,0.0,-266.0,17873.7,7092.4,3792.4,1050.3,3.7999999999956344,9412511.357142856
2020-12-28 18:00:00+00:00,41.75,31980.7,238.0,0.9,6.7,1065.2,0.0,-2960.0,-24.0,388.8,93.9,456.8,0.0,100.0,3234.9,0.0,-286.0,17622.4,7092.4,3890.8,1056.1,3.8000000000029104,9412331.488095239
2020-12-28 19:00:00+00:00,44.1,32210.5,438.0,0.4,82.8,1159.8,0.0,-2960.0,-24.0,389.0,94.3,457.2,0.0,100.0,3233.9,0.0,-286.0,17472.0,7094.1,3900.0,1055.2,3.7999999999992724,9412151.61904762
2020-12-28 20:00:00+00:00,43.83,31574.9,378.8,0.2,4.5,1126.9,0.0,-2960.0,-67.0,390.6,94.3,457.5,0.0,100.0,3273.8,0.0,-286.0,17249.1,7094.1,3663.2,1051.1,3.8000000000065484,9411971.75
2020-12-28 21:00:00+00:00,37.05,29711.3,158.0,0.1,5.0,167.8,0.0,-2960.0,-60.0,389.4,94.3,457.7,0.0,100.0,3233.4,0.0,-266.0,16959.5,7094.1,3300.0,1034.2,3.7999999999956344,9411791.88095238
2020-12-28 22:00:00+00:00,33.98,26650.9,78.0,0.1,4.5,-805.0,0.0,-2960.0,-52.0,390.6,93.7,456.6,0.0,100.0,3235.5,-360.0,-204.0,16607.6,7094.1,1942.6,1024.8,3.8000000000065484,9411612.011904761
2020-12-28 23:00:00+00:00,32.4,24260.4,0.0,0.0,3.7,-881.1,0.0,-3746.0,-44.0,368.6,91.7,477.8,252.0,130.0,3017.4,-828.0,-102.0,15787.2,7106.6,1627.1,996.4,3.0,9411432.142857144
2020-12-29 00:00:00+00:00,24.1,22377.6,0.0,0.0,3.7,-611.4,0.0,-3746.0,-40.0,368.9,88.8,477.6,251.0,130.0,2939.1,-2503.6,-102.0,15509.9,7106.6,1527.2,974.8,3.0,9411252.273809524
